ticker,company_name,delivery_upside_score,execution_downside_score,leadership_risk_score,positive_marker_evidence_score,negative_marker_evidence_score,execution_balance_score,execution_outlook,evidence_coverage,evidence_coverage_score,approved_asset_count,late_stage_asset_count,active_company_marker_ids,current_feature_tags,closest_marker_id,closest_marker_company,closest_marker_polarity,marker_similarity,marker_outcome_class,marker_outcome_date,interpretation
RLYB,Rallybio Corporation Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
RMTI,Rockwell Medical Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
RNA,Atrium Therapeutics Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
RNXT,RenovoRx Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ROIV,Roivant Sciences Ltd. Common Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
RPRX,Royalty Pharma plc Class A Ordinary Shares ,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
RZLT,Rezolute Inc. Common Stock (NV),1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SBFM,Sunshine Biopharma Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SCLX,Scilex Holding Company Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SCNI,Scinai Immunotherapeutics Ltd. American Depositary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SCYX,SCYNEXIS Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SDEV,Stablecoin Development Corporation Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SGMT,Sagimet Biosciences Inc. Series A Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SHC,Sotera Health Company Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SHPH,Shuttle Pharmaceuticals Holdings Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SLBT,SL Science Holding Limited Ordinary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SLN,Silence Therapeutics Plc American Depository Share,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SLXN,Silexion Therapeutics Corp Ordinary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SNDL,SNDL Inc. Common Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SNGX,Soligenix Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SNOA,Sonoma Pharmaceuticals Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SOPH,SOPHiA GENETICS SA Ordinary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SPRC,SciSparc Ltd. Ordinary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SPRO,Spero Therapeutics Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SRPT,Sarepta Therapeutics Inc. Common Stock (DE),1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SRZN,Surrozen Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
STEX,Streamex Corp. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
STXS,Stereotaxis Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
SXTC,China SXT Pharmaceuticals Inc. Class A Ordinary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
TAOX,Tao Synergies Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
TCRT,Alaunos Therapeutics Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
TECH,Bio-Techne Corp Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
TIL,Instil Bio Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
TKNO,Alpha Teknova Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
TLPH,Talphera Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
TLRY,Tilray Brands Inc. Common Stock ,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
